1,0.5051666666666667,0.5143333333333333,0.2796666666666667,0.966,0.0,0.0,0.0,0.0,0.4965,0.0825,0.129,0.097,1
1,0.5068333333333334,0.5141666666666667,0.2796666666666667,0.9663333333333334,0.0,0.0,0.0,0.0,0.49816666666666665,0.08183333333333333,0.12833333333333333,0.09633333333333334,1
1,0.5035,0.5155,0.277,0.9636666666666667,0.0,0.0,0.0,0.0,0.49516666666666664,0.08483333333333333,0.129,0.09633333333333334,1
1,0.5056666666666667,0.5155,0.2773333333333333,0.963,0.0,0.0,0.0,0.0,0.49666666666666665,0.08566666666666667,0.128,0.09666666666666666,1
1,0.49866666666666665,0.5181666666666667,0.278,0.9596666666666667,0.0,0.0,0.0,0.0,0.4895,0.087,0.12766666666666668,0.09466666666666666,1
1,0.5083333333333333,0.514,0.27666666666666667,0.9653333333333334,0.0,0.0,0.0,0.0,0.49833333333333335,0.08116666666666666,0.128,0.09766666666666667,1
1,0.497,0.5176666666666667,0.2786666666666667,0.962,0.0,0.0,0.0,0.0,0.4875,0.08583333333333333,0.12633333333333333,0.095,1
1,0.5021666666666667,0.5173333333333333,0.27566666666666667,0.96,0.0,0.0,0.0,0.0,0.4915,0.088,0.127,0.09533333333333334,1
1,0.5043333333333333,0.5161666666666667,0.278,0.9616666666666667,0.0,0.0,0.0,0.0,0.49483333333333335,0.08666666666666667,0.129,0.09666666666666666,1
1,0.5095,0.5145,0.2783333333333333,0.9643333333333334,0.0,0.0,0.0,0.0,0.49933333333333335,0.0825,0.128,0.097,1
1,0.5036666666666667,0.511,0.2866666666666667,0.9686666666666667,0.0,0.0,0.0,0.0,0.492,0.07483333333333334,0.12866666666666668,0.097,1
1,0.5061666666666667,0.5123333333333333,0.2803333333333333,0.9686666666666667,0.0,0.0,0.0,0.0,0.49583333333333335,0.07733333333333334,0.12966666666666668,0.096,1
1,0.49616666666666664,0.5148333333333334,0.2803333333333333,0.9663333333333334,0.0,0.0,0.0,0.0,0.487,0.08116666666666666,0.12666666666666668,0.09633333333333334,1
