1,0.5058333333333334,0.515,0.269,0.9586666666666667,0.5036666666666667,0.5056666666666667,0.26666666666666666,0.29733333333333334,0.5005,0.08716666666666667,0.127,0.09566666666666666,1
1,0.4856666666666667,0.5146666666666667,0.266,0.9606666666666667,0.4836666666666667,0.4965,0.26266666666666666,0.29233333333333333,0.4805,0.08466666666666667,0.12766666666666668,0.09666666666666666,1
1,0.5015,0.5081666666666667,0.2723333333333333,0.975,0.5025,0.49416666666666664,0.265,0.303,0.4955,0.07033333333333333,0.13233333333333333,0.09933333333333333,1
1,0.5058333333333334,0.5125,0.27366666666666667,0.9656666666666667,0.5043333333333333,0.7881666666666667,0.27066666666666667,0.31433333333333335,0.4975,0.08066666666666666,0.12766666666666668,0.10066666666666667,1
1,0.4825,0.5093333333333333,0.275,0.9653333333333334,0.4786666666666667,0.49633333333333335,0.27466666666666667,0.302,0.4795,0.07933333333333334,0.129,0.09666666666666666,1
1,0.5066666666666667,0.5135,0.27466666666666667,0.965,0.5056666666666667,0.7936666666666666,0.2753333333333333,0.32866666666666666,0.49966666666666665,0.08083333333333333,0.12733333333333333,0.097,1
1,0.49416666666666664,0.5121666666666667,0.26966666666666667,0.9656666666666667,0.49316666666666664,0.495,0.2663333333333333,0.2966666666666667,0.4905,0.07766666666666666,0.12833333333333333,0.096,1
1,0.5038333333333334,0.5118333333333334,0.27366666666666667,0.967,0.5046666666666667,0.7888333333333334,0.268,0.313,0.497,0.08116666666666666,0.128,0.09966666666666667,1
1,0.5061666666666667,0.5163333333333333,0.2743333333333333,0.9586666666666667,0.5053333333333333,0.7876666666666666,0.274,0.322,0.499,0.08733333333333333,0.126,0.098,1
1,0.5095,0.5136666666666667,0.2723333333333333,0.962,0.507,0.5051666666666667,0.27066666666666667,0.301,0.5043333333333333,0.08566666666666667,0.12666666666666668,0.09466666666666666,1
1,0.496,0.5101666666666667,0.27066666666666667,0.9703333333333334,0.49683333333333335,0.49433333333333335,0.26766666666666666,0.3,0.4905,0.07383333333333333,0.12833333333333333,0.09633333333333334,1
1,0.5086666666666667,0.5116666666666667,0.276,0.9653333333333334,0.508,0.7898333333333334,0.2713333333333333,0.32233333333333336,0.5015,0.08016666666666666,0.12833333333333333,0.09833333333333333,1
